sku_id,location_id,echelon_type,date,actual,lead_time,service_level
SKU_2,LOC_1,DC,2024-01-08,34.98,9,0.95
SKU_2,LOC_1,DC,2024-01-09,45.21,13,0.95
SKU_2,LOC_1,DC,2024-01-10,46.42,12,0.95
SKU_2,LOC_1,DC,2024-01-11,38.05,10,0.95
SKU_2,LOC_1,DC,2024-01-12,42.63,13,0.95
SKU_2,LOC_1,DC,2024-01-13,43.28,6,0.95
SKU_2,LOC_1,DC,2024-01-14,43.84,17,0.95
SKU_2,LOC_1,DC,2024-01-15,72.21,15,0.95
SKU_2,LOC_1,DC,2024-01-16,52.77,13,0.95
SKU_2,LOC_1,DC,2024-01-17,47.65,14,0.95
SKU_2,LOC_1,DC,2024-01-18,81.58,17,0.95
SKU_2,LOC_1,DC,2024-01-19,41.38,14,0.95
SKU_2,LOC_1,DC,2024-01-20,39.81,10,0.95
SKU_2,LOC_1,DC,2024-01-21,46.77,13,0.95
SKU_2,LOC_1,DC,2024-01-22,42.13,16,0.95
SKU_2,LOC_1,DC,2024-01-23,45.64,8,0.95
SKU_2,LOC_1,DC,2024-01-24,69.83,9,0.95
SKU_2,LOC_1,DC,2024-01-25,42.31,6,0.95
SKU_2,LOC_1,DC,2024-01-26,44.8,7,0.95
SKU_2,LOC_1,DC,2024-01-27,50.9,5,0.95
SKU_2,LOC_1,DC,2024-01-28,40.64,8,0.95
SKU_2,LOC_1,DC,2024-01-29,37.69,16,0.95
SKU_2,LOC_1,DC,2024-01-30,48.5,6,0.95
SKU_2,LOC_1,DC,2024-01-31,45.85,16,0.95
SKU_2,LOC_1,DC,2024-02-01,36.87,19,0.95
SKU_2,LOC_1,DC,2024-02-02,37.3,6,0.95
SKU_2,LOC_1,DC,2024-02-03,43.11,5,0.95
SKU_2,LOC_1,DC,2024-02-04,46.37,14,0.95
SKU_2,LOC_1,DC,2024-02-05,54.65,16,0.95
SKU_2,LOC_1,DC,2024-02-06,41.18,6,0.95
SKU_2,LOC_1,DC,2024-02-07,50.27,8,0.95
SKU_2,LOC_1,DC,2024-02-08,36.64,10,0.95
SKU_2,LOC_1,DC,2024-02-09,49.59,17,0.95
SKU_2,LOC_1,DC,2024-02-10,113.16,16,0.95
SKU_2,LOC_1,DC,2024-02-11,48.69,11,0.95
SKU_2,LOC_1,DC,2024-02-12,44.37,11,0.95
SKU_2,LOC_1,DC,2024-02-13,55.0,11,0.95
SKU_2,LOC_1,DC,2024-02-14,50.27,19,0.95
SKU_2,LOC_1,DC,2024-02-15,49.34,8,0.95
SKU_2,LOC_1,DC,2024-02-16,43.03,16,0.95
SKU_2,LOC_1,DC,2024-02-17,50.79,9,0.95
SKU_2,LOC_1,DC,2024-02-18,45.15,18,0.95
SKU_2,LOC_1,DC,2024-02-19,50.79,15,0.95
SKU_2,LOC_1,DC,2024-02-20,49.48,16,0.95
SKU_2,LOC_1,DC,2024-02-21,55.33,7,0.95
SKU_2,LOC_1,DC,2024-02-22,46.31,5,0.95
SKU_2,LOC_1,DC,2024-02-23,48.8,18,0.95
SKU_2,LOC_1,DC,2024-02-24,54.16,12,0.95
SKU_2,LOC_1,DC,2024-02-25,48.6,14,0.95
SKU_2,LOC_1,DC,2024-02-26,49.91,15,0.95
SKU_2,LOC_1,DC,2024-02-27,47.92,11,0.95
SKU_2,LOC_1,DC,2024-02-28,49.39,18,0.95
SKU_2,LOC_1,DC,2024-02-29,54.12,13,0.95
SKU_2,LOC_1,DC,2024-03-01,60.68,18,0.95
SKU_2,LOC_1,DC,2024-03-02,41.43,14,0.95
SKU_2,LOC_1,DC,2024-03-03,43.83,8,0.95
SKU_2,LOC_1,DC,2024-03-04,50.15,16,0.95
SKU_2,LOC_1,DC,2024-03-05,51.33,19,0.95
SKU_2,LOC_1,DC,2024-03-06,49.98,16,0.95
SKU_2,LOC_1,DC,2024-03-07,48.25,9,0.95
SKU_2,LOC_1,DC,2024-03-08,44.62,9,0.95
SKU_2,LOC_1,DC,2024-03-09,48.17,17,0.95
SKU_2,LOC_1,DC,2024-03-10,56.16,11,0.95
SKU_2,LOC_1,DC,2024-03-11,52.28,17,0.95
SKU_2,LOC_1,DC,2024-03-12,55.61,13,0.95
SKU_2,LOC_1,DC,2024-03-13,45.36,12,0.95
SKU_2,LOC_1,DC,2024-03-14,60.07,11,0.95
SKU_2,LOC_1,DC,2024-03-15,49.12,18,0.95
SKU_2,LOC_1,DC,2024-03-16,54.94,5,0.95
SKU_2,LOC_1,DC,2024-03-17,51.74,16,0.95
SKU_2,LOC_1,DC,2024-03-18,49.56,14,0.95
SKU_2,LOC_1,DC,2024-03-19,55.03,17,0.95
SKU_2,LOC_1,DC,2024-03-20,56.05,10,0.95
SKU_2,LOC_1,DC,2024-03-21,67.67,14,0.95
SKU_2,LOC_1,DC,2024-03-22,56.47,19,0.95
SKU_2,LOC_1,DC,2024-03-23,56.48,19,0.95
SKU_2,LOC_1,DC,2024-03-24,59.45,13,0.95
SKU_2,LOC_1,DC,2024-03-25,56.17,17,0.95
SKU_2,LOC_1,DC,2024-03-26,53.11,11,0.95
SKU_2,LOC_1,DC,2024-03-27,55.21,5,0.95
SKU_2,LOC_1,DC,2024-03-28,58.22,13,0.95
SKU_2,LOC_1,DC,2024-03-29,61.27,7,0.95
SKU_2,LOC_1,DC,2024-03-30,45.36,18,0.95
SKU_2,LOC_1,DC,2024-03-31,43.35,13,0.95
SKU_2,LOC_1,DC,2024-04-01,61.29,8,0.95
SKU_2,LOC_1,DC,2024-04-02,49.54,19,0.95
SKU_2,LOC_1,DC,2024-04-03,44.88,13,0.95
SKU_2,LOC_1,DC,2024-04-04,44.44,17,0.95
SKU_2,LOC_1,DC,2024-04-05,64.12,19,0.95
SKU_2,LOC_1,DC,2024-04-06,59.1,12,0.95
SKU_2,LOC_1,DC,2024-04-07,49.95,11,0.95
SKU_2,LOC_1,DC,2024-04-08,50.25,8,0.95
SKU_2,LOC_1,DC,2024-04-09,54.79,13,0.95
SKU_2,LOC_1,DC,2024-04-10,59.29,8,0.95
SKU_2,LOC_1,DC,2024-04-11,53.0,5,0.95
SKU_2,LOC_1,DC,2024-04-12,50.36,10,0.95
SKU_2,LOC_1,DC,2024-04-13,61.02,8,0.95
SKU_2,LOC_1,DC,2024-04-14,54.68,14,0.95
SKU_2,LOC_1,DC,2024-04-15,53.83,7,0.95
SKU_2,LOC_1,DC,2024-04-16,58.22,16,0.95
SKU_2,LOC_1,DC,2024-04-17,43.23,9,0.95
SKU_2,LOC_1,DC,2024-04-18,57.69,7,0.95
SKU_2,LOC_1,DC,2024-04-19,57.4,15,0.95
SKU_2,LOC_1,DC,2024-04-20,47.59,13,0.95
SKU_2,LOC_1,DC,2024-04-21,44.54,16,0.95
SKU_2,LOC_1,DC,2024-04-22,95.72,10,0.95
SKU_2,LOC_1,DC,2024-04-23,56.36,19,0.95
SKU_2,LOC_1,DC,2024-04-24,56.98,7,0.95
SKU_2,LOC_1,DC,2024-04-25,64.85,9,0.95
SKU_2,LOC_1,DC,2024-04-26,56.52,12,0.95
SKU_2,LOC_1,DC,2024-04-27,47.84,18,0.95
SKU_2,LOC_1,DC,2024-04-28,54.22,12,0.95
SKU_2,LOC_1,DC,2024-04-29,48.48,10,0.95
SKU_2,LOC_1,DC,2024-04-30,54.7,9,0.95
SKU_2,LOC_1,DC,2024-05-01,63.5,19,0.95
SKU_2,LOC_1,DC,2024-05-02,58.3,9,0.95
SKU_2,LOC_1,DC,2024-05-03,51.84,5,0.95
SKU_2,LOC_1,DC,2024-05-04,59.12,6,0.95
SKU_2,LOC_1,DC,2024-05-05,51.6,19,0.95
SKU_2,LOC_1,DC,2024-05-06,40.68,16,0.95
SKU_2,LOC_1,DC,2024-05-07,99.22,15,0.95
SKU_2,LOC_1,DC,2024-05-08,58.52,8,0.95
SKU_2,LOC_1,DC,2024-05-09,60.28,10,0.95
SKU_2,LOC_1,DC,2024-05-10,65.53,15,0.95
SKU_2,LOC_1,DC,2024-05-11,57.97,11,0.95
SKU_2,LOC_1,DC,2024-05-12,63.54,5,0.95
SKU_2,LOC_1,DC,2024-05-13,59.62,12,0.95
SKU_2,LOC_1,DC,2024-05-14,61.34,16,0.95
SKU_2,LOC_1,DC,2024-05-15,62.27,5,0.95
SKU_2,LOC_1,DC,2024-05-16,58.91,13,0.95
SKU_2,LOC_1,DC,2024-05-17,62.17,19,0.95
SKU_2,LOC_1,DC,2024-05-18,52.41,8,0.95
SKU_2,LOC_1,DC,2024-05-19,42.91,16,0.95
SKU_2,LOC_1,DC,2024-05-20,59.9,19,0.95
SKU_2,LOC_1,DC,2024-05-21,58.4,11,0.95
SKU_2,LOC_1,DC,2024-05-22,51.52,15,0.95
SKU_2,LOC_1,DC,2024-05-23,49.4,18,0.95
SKU_2,LOC_1,DC,2024-05-24,57.1,10,0.95
SKU_2,LOC_1,DC,2024-05-25,60.35,19,0.95
SKU_2,LOC_1,DC,2024-05-26,59.28,17,0.95
SKU_2,LOC_1,DC,2024-05-27,50.81,13,0.95
SKU_2,LOC_1,DC,2024-05-28,52.06,18,0.95
SKU_2,LOC_1,DC,2024-05-29,60.15,6,0.95
SKU_2,LOC_1,DC,2024-05-30,56.87,19,0.95
SKU_2,LOC_1,DC,2024-05-31,62.32,19,0.95
SKU_2,LOC_1,DC,2024-06-01,54.7,15,0.95
SKU_2,LOC_1,DC,2024-06-02,60.57,11,0.95
SKU_2,LOC_1,DC,2024-06-03,56.29,15,0.95
SKU_2,LOC_1,DC,2024-06-04,52.53,9,0.95
SKU_2,LOC_1,DC,2024-06-05,61.64,17,0.95
SKU_2,LOC_1,DC,2024-06-06,51.06,11,0.95
SKU_2,LOC_1,DC,2024-06-07,56.94,5,0.95
SKU_2,LOC_1,DC,2024-06-08,57.52,15,0.95
SKU_2,LOC_1,DC,2024-06-09,55.88,15,0.95
SKU_2,LOC_1,DC,2024-06-10,62.01,14,0.95
SKU_2,LOC_1,DC,2024-06-11,59.71,13,0.95
SKU_2,LOC_1,DC,2024-06-12,59.06,5,0.95
SKU_2,LOC_1,DC,2024-06-13,56.94,18,0.95
SKU_2,LOC_1,DC,2024-06-14,66.8,9,0.95
SKU_2,LOC_1,DC,2024-06-15,64.64,18,0.95
SKU_2,LOC_1,DC,2024-06-16,61.64,12,0.95
SKU_2,LOC_1,DC,2024-06-17,60.73,5,0.95
SKU_2,LOC_1,DC,2024-06-18,53.25,11,0.95
SKU_2,LOC_1,DC,2024-06-19,56.3,6,0.95
SKU_2,LOC_1,DC,2024-06-20,60.08,11,0.95
SKU_2,LOC_1,DC,2024-06-21,62.37,11,0.95
SKU_2,LOC_1,DC,2024-06-22,61.49,13,0.95
SKU_2,LOC_1,DC,2024-06-23,59.78,10,0.95
SKU_2,LOC_1,DC,2024-06-24,67.61,8,0.95
SKU_2,LOC_1,DC,2024-06-25,55.83,11,0.95
SKU_2,LOC_1,DC,2024-06-26,62.16,11,0.95
SKU_2,LOC_1,DC,2024-06-27,61.49,8,0.95
SKU_2,LOC_1,DC,2024-06-28,108.25,6,0.95
SKU_2,LOC_1,DC,2024-06-29,59.22,17,0.95
SKU_2,LOC_1,DC,2024-06-30,59.11,15,0.95
SKU_2,LOC_1,WH,2023-01-01,0.0,8,0.9
SKU_2,LOC_1,WH,2023-01-02,12.35,11,0.9
SKU_2,LOC_1,WH,2023-01-03,0.52,5,0.9
SKU_2,LOC_1,WH,2023-01-04,0.0,19,0.9
SKU_2,LOC_1,WH,2023-01-05,10.63,8,0.9
SKU_2,LOC_1,WH,2023-01-06,12.28,10,0.9
SKU_2,LOC_1,WH,2023-01-07,10.14,12,0.9
SKU_2,LOC_1,WH,2023-01-08,15.0,12,0.9
SKU_2,LOC_1,WH,2023-01-09,4.38,17,0.9
SKU_2,LOC_1,WH,2023-01-10,12.22,13,0.9
SKU_2,LOC_1,WH,2023-01-11,17.71,9,0.9
SKU_2,LOC_1,WH,2023-01-12,9.56,18,0.9
SKU_2,LOC_1,WH,2023-01-13,14.28,6,0.9
SKU_2,LOC_1,WH,2023-01-14,21.37,7,0.9
SKU_2,LOC_1,WH,2023-01-15,14.79,6,0.9
SKU_2,LOC_1,WH,2023-01-16,17.85,13,0.9
SKU_2,LOC_1,WH,2023-01-17,12.61,10,0.9
SKU_2,LOC_1,WH,2023-01-18,16.95,18,0.9
SKU_2,LOC_1,WH,2023-01-19,21.89,15,0.9
SKU_2,LOC_1,WH,2023-01-20,78.51,16,0.9
SKU_2,LOC_1,WH,2023-01-21,23.75,5,0.9
SKU_2,LOC_1,WH,2023-01-22,12.79,7,0.9
SKU_2,LOC_1,WH,2023-01-23,23.46,11,0.9
SKU_2,LOC_1,WH,2023-01-24,18.38,11,0.9
SKU_2,LOC_1,WH,2023-01-25,8.38,9,0.9
SKU_2,LOC_1,WH,2023-01-26,18.79,7,0.9
SKU_2,LOC_1,WH,2023-01-27,9.86,17,0.9
SKU_2,LOC_1,WH,2023-01-28,19.1,19,0.9
SKU_2,LOC_1,WH,2023-01-29,29.66,11,0.9
SKU_2,LOC_1,WH,2023-01-30,21.65,9,0.9
SKU_2,LOC_1,WH,2023-01-31,25.07,10,0.9
SKU_2,LOC_1,WH,2023-02-01,11.4,7,0.9
SKU_2,LOC_1,WH,2023-02-02,19.07,10,0.9
SKU_2,LOC_1,WH,2023-02-03,21.12,11,0.9
SKU_2,LOC_1,WH,2023-02-04,12.46,18,0.9
SKU_2,LOC_1,WH,2023-02-05,21.27,12,0.9
SKU_2,LOC_1,WH,2023-02-06,19.4,6,0.9
SKU_2,LOC_1,WH,2023-02-07,21.64,6,0.9
SKU_2,LOC_1,WH,2023-02-08,15.98,18,0.9
SKU_2,LOC_1,WH,2023-02-09,27.01,10,0.9
SKU_2,LOC_1,WH,2023-02-10,19.9,12,0.9
SKU_2,LOC_1,WH,2023-02-11,15.04,9,0.9
SKU_2,LOC_1,WH,2023-02-12,15.39,18,0.9
SKU_2,LOC_1,WH,2023-02-13,16.0,5,0.9
SKU_2,LOC_1,WH,2023-02-14,9.2,15,0.9
SKU_2,LOC_1,WH,2023-02-15,27.04,5,0.9
SKU_2,LOC_1,WH,2023-02-16,25.18,14,0.9
SKU_2,LOC_1,WH,2023-02-17,25.9,13,0.9
SKU_2,LOC_1,WH,2023-02-18,30.26,8,0.9
SKU_2,LOC_1,WH,2023-02-19,45.17,16,0.9
SKU_2,LOC_1,WH,2023-02-20,2.7,14,0.9
SKU_2,LOC_1,WH,2023-02-21,22.87,5,0.9
SKU_2,LOC_1,WH,2023-02-22,22.66,15,0.9
SKU_2,LOC_1,WH,2023-02-23,31.23,12,0.9
SKU_2,LOC_1,WH,2023-02-24,27.2,6,0.9
SKU_2,LOC_1,WH,2023-02-25,19.0,16,0.9
SKU_2,LOC_1,WH,2023-02-26,16.68,6,0.9
SKU_2,LOC_1,WH,2023-02-27,26.86,5,0.9
SKU_2,LOC_1,WH,2023-02-28,0.0,5,0.9
SKU_2,LOC_1,WH,2023-03-01,20.4,13,0.9
SKU_2,LOC_1,WH,2023-03-02,26.69,17,0.9
SKU_2,LOC_1,WH,2023-03-03,17.44,5,0.9
SKU_2,LOC_1,WH,2023-03-04,15.26,10,0.9
SKU_2,LOC_1,WH,2023-03-05,21.31,16,0.9
SKU_2,LOC_1,WH,2023-03-06,30.67,11,0.9
SKU_2,LOC_1,WH,2023-03-07,22.89,8,0.9
SKU_2,LOC_1,WH,2023-03-08,13.09,9,0.9
SKU_2,LOC_1,WH,2023-03-09,29.81,8,0.9
SKU_2,LOC_1,WH,2023-03-10,31.62,8,0.9
SKU_2,LOC_1,WH,2023-03-11,12.25,14,0.9
SKU_2,LOC_1,WH,2023-03-12,43.99,19,0.9
SKU_2,LOC_1,WH,2023-03-13,19.52,19,0.9
SKU_2,LOC_1,WH,2023-03-14,27.95,5,0.9
SKU_2,LOC_1,WH,2023-03-15,26.1,10,0.9
SKU_2,LOC_1,WH,2023-03-16,13.69,18,0.9
SKU_2,LOC_1,WH,2023-03-17,15.94,14,0.9
SKU_2,LOC_1,WH,2023-03-18,20.58,18,0.9
SKU_2,LOC_1,WH,2023-03-19,3.67,14,0.9
SKU_2,LOC_1,WH,2023-03-20,27.37,11,0.9
SKU_2,LOC_1,WH,2023-03-21,3.62,11,0.9
SKU_2,LOC_1,WH,2023-03-22,20.46,12,0.9
SKU_2,LOC_1,WH,2023-03-23,14.52,11,0.9
SKU_2,LOC_1,WH,2023-03-24,25.57,10,0.9
SKU_2,LOC_1,WH,2023-03-25,1.23,16,0.9
SKU_2,LOC_1,WH,2023-03-26,6.07,19,0.9
SKU_2,LOC_1,WH,2023-03-27,15.49,12,0.9
SKU_2,LOC_1,WH,2023-03-28,25.36,7,0.9
SKU_2,LOC_1,WH,2023-03-29,22.82,13,0.9
SKU_2,LOC_1,WH,2023-03-30,30.16,7,0.9
SKU_2,LOC_1,WH,2023-03-31,21.97,8,0.9
SKU_2,LOC_1,WH,2023-04-01,20.93,17,0.9
SKU_2,LOC_1,WH,2023-04-02,11.75,14,0.9
SKU_2,LOC_1,WH,2023-04-03,19.26,18,0.9
SKU_2,LOC_1,WH,2023-04-04,21.11,10,0.9
SKU_2,LOC_1,WH,2023-04-05,3.32,16,0.9
SKU_2,LOC_1,WH,2023-04-06,13.6,18,0.9
SKU_2,LOC_1,WH,2023-04-07,25.53,16,0.9
SKU_2,LOC_1,WH,2023-04-08,23.1,12,0.9
SKU_2,LOC_1,WH,2023-04-09,19.36,7,0.9
SKU_2,LOC_1,WH,2023-04-10,16.31,17,0.9
SKU_2,LOC_1,WH,2023-04-11,6.4,14,0.9
SKU_2,LOC_1,WH,2023-04-12,2.66,10,0.9
SKU_2,LOC_1,WH,2023-04-13,19.11,9,0.9
SKU_2,LOC_1,WH,2023-04-14,34.91,9,0.9
SKU_2,LOC_1,WH,2023-04-15,22.22,9,0.9
SKU_2,LOC_1,WH,2023-04-16,30.9,13,0.9
SKU_2,LOC_1,WH,2023-04-17,11.66,17,0.9
SKU_2,LOC_1,WH,2023-04-18,24.52,11,0.9
SKU_2,LOC_1,WH,2023-04-19,15.9,16,0.9
SKU_2,LOC_1,WH,2023-04-20,15.6,13,0.9
SKU_2,LOC_1,WH,2023-04-21,28.69,19,0.9
SKU_2,LOC_1,WH,2023-04-22,21.14,13,0.9
SKU_2,LOC_1,WH,2023-04-23,10.07,17,0.9
SKU_2,LOC_1,WH,2023-04-24,23.12,18,0.9
SKU_2,LOC_1,WH,2023-04-25,16.01,10,0.9
SKU_2,LOC_1,WH,2023-04-26,9.66,18,0.9
SKU_2,LOC_1,WH,2023-04-27,13.63,10,0.9
SKU_2,LOC_1,WH,2023-04-28,40.34,8,0.9
SKU_2,LOC_1,WH,2023-04-29,33.06,12,0.9
SKU_2,LOC_1,WH,2023-04-30,4.77,18,0.9
SKU_2,LOC_1,WH,2023-05-01,20.82,6,0.9
SKU_2,LOC_1,WH,2023-05-02,21.49,9,0.9
SKU_2,LOC_1,WH,2023-05-03,20.19,5,0.9
SKU_2,LOC_1,WH,2023-05-04,16.72,14,0.9
SKU_2,LOC_1,WH,2023-05-05,29.12,18,0.9
SKU_2,LOC_1,WH,2023-05-06,30.86,6,0.9
SKU_2,LOC_1,WH,2023-05-07,84.76,5,0.9
SKU_2,LOC_1,WH,2023-05-08,25.52,10,0.9
SKU_2,LOC_1,WH,2023-05-09,27.98,6,0.9
SKU_2,LOC_1,WH,2023-05-10,19.63,16,0.9
SKU_2,LOC_1,WH,2023-05-11,21.26,8,0.9
SKU_2,LOC_1,WH,2023-05-12,8.62,17,0.9
SKU_2,LOC_1,WH,2023-05-13,15.22,9,0.9
SKU_2,LOC_1,WH,2023-05-14,20.94,11,0.9
SKU_2,LOC_1,WH,2023-05-15,11.45,14,0.9
SKU_2,LOC_1,WH,2023-05-16,12.81,5,0.9
SKU_2,LOC_1,WH,2023-05-17,19.41,16,0.9
SKU_2,LOC_1,WH,2023-05-18,80.78,15,0.9
SKU_2,LOC_1,WH,2023-05-19,25.67,9,0.9
SKU_2,LOC_1,WH,2023-05-20,15.16,19,0.9
SKU_2,LOC_1,WH,2023-05-21,23.15,8,0.9
SKU_2,LOC_1,WH,2023-05-22,11.09,11,0.9
SKU_2,LOC_1,WH,2023-05-23,15.17,18,0.9
SKU_2,LOC_1,WH,2023-05-24,8.21,14,0.9
SKU_2,LOC_1,WH,2023-05-25,26.51,11,0.9
SKU_2,LOC_1,WH,2023-05-26,20.26,12,0.9
SKU_2,LOC_1,WH,2023-05-27,21.36,8,0.9
SKU_2,LOC_1,WH,2023-05-28,29.81,8,0.9
SKU_2,LOC_1,WH,2023-05-29,37.27,14,0.9
SKU_2,LOC_1,WH,2023-05-30,26.83,9,0.9
SKU_2,LOC_1,WH,2023-05-31,40.14,9,0.9
SKU_2,LOC_1,WH,2023-06-01,14.1,15,0.9
SKU_2,LOC_1,WH,2023-06-02,9.0,7,0.9
SKU_2,LOC_1,WH,2023-06-03,11.67,9,0.9
SKU_2,LOC_1,WH,2023-06-04,26.11,9,0.9
SKU_2,LOC_1,WH,2023-06-05,38.01,12,0.9
SKU_2,LOC_1,WH,2023-06-06,37.64,11,0.9
SKU_2,LOC_1,WH,2023-06-07,30.08,12,0.9
SKU_2,LOC_1,WH,2023-06-08,30.37,17,0.9
SKU_2,LOC_1,WH,2023-06-09,26.72,9,0.9
SKU_2,LOC_1,WH,2023-06-10,28.99,16,0.9
SKU_2,LOC_1,WH,2023-06-11,25.28,15,0.9
SKU_2,LOC_1,WH,2023-06-12,15.59,6,0.9
SKU_2,LOC_1,WH,2023-06-13,37.62,12,0.9
SKU_2,LOC_1,WH,2023-06-14,34.29,13,0.9
SKU_2,LOC_1,WH,2023-06-15,15.74,6,0.9
SKU_2,LOC_1,WH,2023-06-16,28.24,18,0.9
SKU_2,LOC_1,WH,2023-06-17,35.35,5,0.9
SKU_2,LOC_1,WH,2023-06-18,26.19,16,0.9
SKU_2,LOC_1,WH,2023-06-19,20.7,10,0.9
SKU_2,LOC_1,WH,2023-06-20,35.03,7,0.9
SKU_2,LOC_1,WH,2023-06-21,59.45,5,0.9
SKU_2,LOC_1,WH,2023-06-22,16.94,17,0.9
SKU_2,LOC_1,WH,2023-06-23,12.34,10,0.9
SKU_2,LOC_1,WH,2023-06-24,0.0,16,0.9
SKU_2,LOC_1,WH,2023-06-25,39.71,12,0.9
SKU_2,LOC_1,WH,2023-06-26,36.18,13,0.9
SKU_2,LOC_1,WH,2023-06-27,30.82,17,0.9
SKU_2,LOC_1,WH,2023-06-28,14.26,10,0.9
SKU_2,LOC_1,WH,2023-06-29,23.79,16,0.9
SKU_2,LOC_1,WH,2023-06-30,26.25,10,0.9
SKU_2,LOC_1,WH,2023-07-01,11.41,5,0.9
SKU_2,LOC_1,WH,2023-07-02,30.66,9,0.9
SKU_2,LOC_1,WH,2023-07-03,20.51,7,0.9
SKU_2,LOC_1,WH,2023-07-04,27.08,11,0.9
SKU_2,LOC_1,WH,2023-07-05,34.97,16,0.9
SKU_2,LOC_1,WH,2023-07-06,28.68,13,0.9
SKU_2,LOC_1,WH,2023-07-07,21.34,17,0.9
SKU_2,LOC_1,WH,2023-07-08,94.37,15,0.9
SKU_2,LOC_1,WH,2023-07-09,21.75,10,0.9
SKU_2,LOC_1,WH,2023-07-10,22.94,9,0.9
SKU_2,LOC_1,WH,2023-07-11,20.67,11,0.9
SKU_2,LOC_1,WH,2023-07-12,11.33,15,0.9
SKU_2,LOC_1,WH,2023-07-13,10.35,13,0.9
SKU_2,LOC_1,WH,2023-07-14,17.19,9,0.9
SKU_2,LOC_1,WH,2023-07-15,13.14,19,0.9
SKU_2,LOC_1,WH,2023-07-16,19.59,9,0.9
SKU_2,LOC_1,WH,2023-07-17,29.26,14,0.9
SKU_2,LOC_1,WH,2023-07-18,18.4,8,0.9
SKU_2,LOC_1,WH,2023-07-19,23.91,9,0.9
SKU_2,LOC_1,WH,2023-07-20,17.52,11,0.9
SKU_2,LOC_1,WH,2023-07-21,44.28,7,0.9
SKU_2,LOC_1,WH,2023-07-22,35.17,8,0.9
SKU_2,LOC_1,WH,2023-07-23,19.75,13,0.9
SKU_2,LOC_1,WH,2023-07-24,24.3,19,0.9
SKU_2,LOC_1,WH,2023-07-25,10.14,16,0.9
SKU_2,LOC_1,WH,2023-07-26,20.01,6,0.9
SKU_2,LOC_1,WH,2023-07-27,16.61,12,0.9
SKU_2,LOC_1,WH,2023-07-28,28.38,13,0.9
SKU_2,LOC_1,WH,2023-07-29,13.69,9,0.9
SKU_2,LOC_1,WH,2023-07-30,87.58,11,0.9
SKU_2,LOC_1,WH,2023-07-31,21.27,10,0.9
SKU_2,LOC_1,WH,2023-08-01,14.2,5,0.9
SKU_2,LOC_1,WH,2023-08-02,22.11,19,0.9
SKU_2,LOC_1,WH,2023-08-03,28.29,12,0.9
SKU_2,LOC_1,WH,2023-08-04,26.38,13,0.9
SKU_2,LOC_1,WH,2023-08-05,23.19,14,0.9
SKU_2,LOC_1,WH,2023-08-06,29.51,15,0.9
SKU_2,LOC_1,WH,2023-08-07,28.97,5,0.9
SKU_2,LOC_1,WH,2023-08-08,29.01,19,0.9
SKU_2,LOC_1,WH,2023-08-09,19.38,12,0.9
SKU_2,LOC_1,WH,2023-08-10,19.32,7,0.9
SKU_2,LOC_1,WH,2023-08-11,19.99,16,0.9
SKU_2,LOC_1,WH,2023-08-12,17.47,10,0.9
SKU_2,LOC_1,WH,2023-08-13,22.74,14,0.9
SKU_2,LOC_1,WH,2023-08-14,21.76,12,0.9
SKU_2,LOC_1,WH,2023-08-15,36.34,9,0.9
SKU_2,LOC_1,WH,2023-08-16,17.4,12,0.9
SKU_2,LOC_1,WH,2023-08-17,13.17,11,0.9
SKU_2,LOC_1,WH,2023-08-18,27.51,11,0.9
SKU_2,LOC_1,WH,2023-08-19,22.48,11,0.9
SKU_2,LOC_1,WH,2023-08-20,15.84,13,0.9
SKU_2,LOC_1,WH,2023-08-21,28.73,10,0.9
SKU_2,LOC_1,WH,2023-08-22,19.44,10,0.9
SKU_2,LOC_1,WH,2023-08-23,84.88,15,0.9
SKU_2,LOC_1,WH,2023-08-24,13.58,13,0.9
SKU_2,LOC_1,WH,2023-08-25,16.83,19,0.9
SKU_2,LOC_1,WH,2023-08-26,23.07,10,0.9
SKU_2,LOC_1,WH,2023-08-27,33.88,11,0.9
SKU_2,LOC_1,WH,2023-08-28,15.72,19,0.9
SKU_2,LOC_1,WH,2023-08-29,25.31,11,0.9
SKU_2,LOC_1,WH,2023-08-30,11.82,6,0.9
SKU_2,LOC_1,WH,2023-08-31,30.1,17,0.9
SKU_2,LOC_1,WH,2023-09-01,16.36,16,0.9
SKU_2,LOC_1,WH,2023-09-02,27.53,12,0.9
SKU_2,LOC_1,WH,2023-09-03,28.01,16,0.9
SKU_2,LOC_1,WH,2023-09-04,16.59,15,0.9
SKU_2,LOC_1,WH,2023-09-05,64.02,10,0.9
SKU_2,LOC_1,WH,2023-09-06,17.78,8,0.9
SKU_2,LOC_1,WH,2023-09-07,26.63,15,0.9
SKU_2,LOC_1,WH,2023-09-08,14.62,17,0.9
SKU_2,LOC_1,WH,2023-09-09,17.22,11,0.9
SKU_2,LOC_1,WH,2023-09-10,32.88,12,0.9
SKU_2,LOC_1,WH,2023-09-11,32.24,5,0.9
SKU_2,LOC_1,WH,2023-09-12,13.72,14,0.9
SKU_2,LOC_1,WH,2023-09-13,38.24,17,0.9
SKU_2,LOC_1,WH,2023-09-14,0.0,17,0.9
SKU_2,LOC_1,WH,2023-09-15,24.45,8,0.9
SKU_2,LOC_1,WH,2023-09-16,11.34,8,0.9
SKU_2,LOC_1,WH,2023-09-17,25.92,14,0.9
SKU_2,LOC_1,WH,2023-09-18,20.41,13,0.9
