sku_id,location_id,echelon_type,date,forecast,lead_time,service_level,Promotion,Discount_Percent,Price,Stockout_Flag,On_Hand,Open_POs,Holiday_Flag,Season,Channel,Region_Type,Climate,Lead_Time_Std
SKU_2,LOC_B,DC,2024-03-03,308.52,17,0.95,0,0.0,109.79,1,0.0,190.71,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-03-10,334.97,17,0.95,0,0.0,109.79,1,0.0,171.24,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-03-17,268.82,17,0.95,1,10.02,109.79,1,0.0,171.24,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-03-24,291.05,17,0.95,0,0.0,109.79,1,0.0,171.24,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-03-31,196.66,17,0.95,0,0.0,109.79,1,0.0,103.39,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-04-07,169.44,17,0.95,0,0.0,109.79,1,0.0,103.39,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-04-14,248.8,17,0.95,0,0.0,109.79,1,0.0,103.39,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-04-21,228.55,17,0.95,0,0.0,109.79,1,0.0,107.32,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-04-28,186.39,17,0.95,1,7.95,109.79,1,0.0,107.32,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-05-05,260.43,17,0.95,0,0.0,109.79,1,0.0,107.32,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-05-12,278.87,17,0.95,0,0.0,109.79,1,0.0,146.42,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-05-19,253.64,17,0.95,0,0.0,109.79,1,0.0,146.42,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-05-26,235.05,17,0.95,0,0.0,109.79,1,0.0,146.42,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-02,217.85,17,0.95,0,0.0,113.08,1,0.0,173.6,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-09,227.72,17,0.95,0,0.0,113.08,1,0.0,173.6,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-16,172.31,17,0.95,0,0.0,113.08,1,0.0,173.6,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-23,255.55,17,0.95,0,0.0,113.08,1,0.0,77.02,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-30,248.8,17,0.95,1,18.26,113.08,1,0.0,77.02,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-07-07,221.64,17,0.95,0,0.0,113.08,1,0.0,77.02,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-07-14,223.48,17,0.95,0,0.0,113.08,1,0.0,53.8,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-07-21,232.09,17,0.95,0,0.0,113.08,1,0.0,53.8,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-07-28,229.99,17,0.95,0,0.0,113.08,1,0.0,53.8,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-08-04,153.4,17,0.95,1,14.15,113.08,1,0.0,86.12,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-08-11,259.65,17,0.95,0,0.0,113.08,1,0.0,86.12,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-08-18,355.65,17,0.95,1,7.21,113.08,1,0.0,86.12,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-08-25,241.47,17,0.95,0,0.0,113.08,1,0.0,63.46,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-01,216.88,17,0.95,0,0.0,108.69,1,0.0,63.46,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-08,269.93,17,0.95,1,12.26,108.69,1,0.0,63.46,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-15,309.5,17,0.95,0,0.0,108.69,1,0.0,96.15,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-22,224.89,17,0.95,0,0.0,108.69,1,0.0,96.15,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-29,232.78,17,0.95,0,0.0,108.69,1,0.0,96.15,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-10-06,196.1,17,0.95,0,0.0,108.69,1,0.0,80.87,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-10-13,265.6,17,0.95,0,0.0,108.69,1,0.0,80.87,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-10-20,322.87,17,0.95,0,0.0,108.69,1,0.0,80.87,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-10-27,238.42,17,0.95,0,0.0,108.69,1,0.0,133.1,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-11-03,311.41,17,0.95,0,0.0,108.69,1,0.0,133.1,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-11-10,352.0,17,0.95,1,7.49,108.69,1,0.0,133.1,1,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-11-17,280.3,17,0.95,0,0.0,108.69,1,0.0,99.18,1,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-11-24,223.02,17,0.95,0,0.0,108.69,1,0.0,99.18,1,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-01,287.4,17,0.95,0,0.0,111.99,1,0.0,99.18,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-08,293.89,17,0.95,0,0.0,111.99,1,0.0,192.81,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-15,309.57,17,0.95,0,0.0,111.99,1,0.0,192.81,1,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-22,198.87,17,0.95,0,0.0,111.99,1,0.0,192.81,1,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-29,283.51,17,0.95,0,0.0,111.99,1,0.0,57.44,1,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,WH,2024-01-07,164.59,20,0.98,0,0.0,139.89,0,341.81,199.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-01-14,175.84,20,0.98,1,13.68,139.89,0,373.58,199.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-01-21,152.83,20,0.98,1,7.32,139.89,0,417.12,199.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-01-28,159.23,20,0.98,0,0.0,139.89,0,465.62,199.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-02-04,171.14,20,0.98,0,0.0,139.89,0,394.27,88.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-02-11,228.16,20,0.98,0,0.0,139.89,0,248.64,88.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-02-18,144.58,20,0.98,1,9.55,139.89,0,161.0,88.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-02-25,133.52,20,0.98,0,0.0,139.89,0,91.53,88.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-03,197.12,20,0.98,0,0.0,137.14,0,20.01,100.23,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-10,192.7,20,0.98,0,0.0,137.14,1,0.0,100.23,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-17,193.85,20,0.98,0,0.0,137.14,1,0.0,100.23,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-24,243.17,20,0.98,1,17.16,137.14,1,0.0,100.23,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-31,193.07,20,0.98,0,0.0,137.14,1,0.0,63.7,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-04-07,180.25,20,0.98,0,0.0,137.14,1,0.0,63.7,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-04-14,163.43,20,0.98,0,0.0,137.14,1,0.0,63.7,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-04-21,152.61,20,0.98,0,0.0,137.14,1,0.0,63.7,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-04-28,233.71,20,0.98,1,8.86,137.14,1,0.0,117.49,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-05-05,187.02,20,0.98,0,0.0,137.14,1,0.0,117.49,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-05-12,217.39,20,0.98,0,0.0,137.14,1,0.0,117.49,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-05-19,211.29,20,0.98,0,0.0,137.14,1,0.0,117.49,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-05-26,139.58,20,0.98,0,0.0,137.14,1,0.0,130.73,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-02,166.98,20,0.98,0,0.0,141.26,1,0.0,130.73,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-09,138.5,20,0.98,0,0.0,141.26,1,0.0,130.73,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-16,273.65,20,0.98,0,0.0,141.26,1,0.0,130.73,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-23,210.79,20,0.98,0,0.0,141.26,1,0.0,178.0,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-30,242.33,20,0.98,0,0.0,141.26,1,0.0,178.0,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-07-07,177.72,20,0.98,0,0.0,141.26,1,0.0,178.0,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-07-14,212.84,20,0.98,0,0.0,141.26,1,0.0,178.0,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-07-21,222.55,20,0.98,0,0.0,141.26,1,0.0,154.25,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-07-28,212.89,20,0.98,0,0.0,141.26,1,0.0,154.25,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-08-04,133.07,20,0.98,0,0.0,141.26,1,0.0,154.25,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-08-11,236.44,20,0.98,0,0.0,141.26,1,0.0,154.25,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-08-18,164.64,20,0.98,0,0.0,141.26,1,0.0,165.82,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-08-25,137.23,20,0.98,0,0.0,141.26,1,0.0,165.82,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-01,164.65,20,0.98,0,0.0,135.77,1,0.0,165.82,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-08,179.28,20,0.98,0,0.0,135.77,1,0.0,165.82,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-15,227.0,20,0.98,0,0.0,135.77,1,0.0,167.27,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-22,221.3,20,0.98,0,0.0,135.77,1,0.0,167.27,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-29,229.68,20,0.98,0,0.0,135.77,1,0.0,167.27,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-10-06,250.75,20,0.98,0,0.0,135.77,1,0.0,167.27,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-10-13,215.93,20,0.98,0,0.0,135.77,1,0.0,171.5,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-10-20,115.91,20,0.98,0,0.0,135.77,1,0.0,171.5,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-10-27,185.94,20,0.98,0,0.0,135.77,1,0.0,171.5,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-11-03,194.65,20,0.98,0,0.0,135.77,1,0.0,171.5,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-11-10,240.1,20,0.98,1,5.14,135.77,1,0.0,147.24,1,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-11-17,204.64,20,0.98,0,0.0,135.77,1,0.0,147.24,1,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-11-24,232.02,20,0.98,0,0.0,135.77,1,0.0,147.24,1,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-01,114.12,20,0.98,0,0.0,139.89,1,0.0,147.24,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-08,204.99,20,0.98,0,0.0,139.89,1,0.0,179.51,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-15,198.34,20,0.98,1,13.54,139.89,1,0.0,179.51,1,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-22,263.92,20,0.98,0,0.0,139.89,1,0.0,179.51,1,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-29,216.72,20,0.98,0,0.0,139.89,1,0.0,179.51,1,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,Store,2024-01-07,118.83,17,0.9,0,0.0,108.48,0,538.91,187.37,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-01-14,99.62,17,0.9,0,0.0,108.48,0,612.26,187.37,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-01-21,95.97,17,0.9,0,0.0,108.48,0,687.42,187.37,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-01-28,117.37,17,0.9,0,0.0,108.48,0,773.6,196.62,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-02-04,137.64,17,0.9,0,0.0,108.48,0,860.73,196.62,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-02-11,150.17,17,0.9,0,0.0,108.48,0,931.93,196.62,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-02-18,140.75,17,0.9,0,0.0,108.48,0,872.72,65.02,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-02-25,122.17,17,0.9,0,0.0,108.48,0,828.82,65.02,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-03,120.87,17,0.9,0,0.0,106.36,0,787.37,65.02,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-10,135.68,17,0.9,0,0.0,106.36,0,724.51,63.26,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-17,160.72,17,0.9,0,0.0,106.36,0,648.68,63.26,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-24,132.44,17,0.9,0,0.0,106.36,0,551.23,63.26,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-31,144.36,17,0.9,0,0.0,106.36,0,526.09,112.42,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-04-07,116.13,17,0.9,0,0.0,106.36,0,520.69,112.42,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-04-14,131.62,17,0.9,0,0.0,106.36,0,506.09,112.42,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-04-21,112.9,17,0.9,0,0.0,106.36,0,477.67,92.22,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-04-28,139.58,17,0.9,1,5.85,106.36,0,442.98,92.22,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-05-05,120.86,17,0.9,0,0.0,106.36,0,401.11,92.22,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-05-12,129.03,17,0.9,0,0.0,106.36,0,446.76,189.31,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-05-19,106.86,17,0.9,0,0.0,106.36,0,519.64,189.31,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-05-26,113.88,17,0.9,0,0.0,106.36,0,607.82,189.31,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-02,139.71,17,0.9,0,0.0,109.55,0,624.53,156.29,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-09,106.14,17,0.9,0,0.0,109.55,0,667.11,156.29,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-16,129.04,17,0.9,0,0.0,109.55,0,686.96,156.29,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-23,123.92,17,0.9,0,0.0,109.55,0,712.36,145.6,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-30,147.16,17,0.9,1,10.42,109.55,0,736.94,145.6,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-07-07,95.63,17,0.9,0,0.0,109.55,0,759.95,145.6,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-07-14,109.13,17,0.9,0,0.0,109.55,0,778.43,121.18,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-07-21,134.95,17,0.9,0,0.0,109.55,0,776.04,121.18,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-07-28,103.64,17,0.9,0,0.0,109.55,0,775.59,121.18,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-08-04,170.4,17,0.9,0,0.0,109.55,0,775.53,139.31,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-08-11,132.36,17,0.9,0,0.0,109.55,0,792.12,139.31,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-08-18,99.12,17,0.9,0,0.0,109.55,0,822.04,139.31,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-08-25,77.92,17,0.9,0,0.0,109.55,0,860.98,144.5,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-01,148.84,17,0.9,0,0.0,105.29,0,861.24,144.5,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-08,105.2,17,0.9,0,0.0,105.29,0,899.32,144.5,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-15,88.62,17,0.9,1,5.25,105.29,0,976.1,181.03,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-22,76.23,17,0.9,0,0.0,105.29,0,1068.27,181.03,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-29,110.01,17,0.9,0,0.0,105.29,0,1150.29,181.03,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-10-06,70.29,17,0.9,0,0.0,105.29,0,1151.22,98.0,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-10-13,99.07,17,0.9,0,0.0,105.29,0,1157.17,98.0,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-10-20,85.05,17,0.9,0,0.0,105.29,0,1165.01,98.0,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-10-27,129.68,17,0.9,0,0.0,105.29,0,1222.69,177.74,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-11-03,102.45,17,0.9,0,0.0,105.29,0,1292.55,177.74,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-11-10,137.21,17,0.9,0,0.0,105.29,0,1340.6,177.74,1,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-11-17,130.77,17,0.9,0,0.0,105.29,0,1260.87,71.58,1,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-11-24,152.41,17,0.9,1,5.3,105.29,0,1183.78,71.58,1,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-12-01,148.44,17,0.9,0,0.0,108.48,0,1112.79,71.58,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-12-08,104.12,17,0.9,0,0.0,108.48,0,1138.19,127.7,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-12-15,132.12,17,0.9,1,11.34,108.48,0,1141.92,127.7,1,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-12-22,106.81,17,0.9,0,0.0,108.48,0,1143.53,127.7,1,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-12-29,116.51,17,0.9,0,0.0,108.48,0,1173.11,159.83,1,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_3,LOC_A,DC,2024-01-07,181.5,13,0.98,0,0.0,93.1,0,233.53,71.84,0,Winter,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-01-14,165.27,13,0.98,0,0.0,93.1,0,169.62,71.84,0,Winter,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-01-21,156.18,13,0.98,0,0.0,93.1,0,207.55,167.41,0,Winter,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-01-28,198.02,13,0.98,0,0.0,93.1,0,231.34,167.41,0,Winter,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-02-04,173.58,13,0.98,0,0.0,93.1,0,147.31,73.38,0,Winter,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-02-11,179.42,13,0.98,0,0.0,93.1,0,63.88,73.38,0,Winter,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-02-18,168.04,13,0.98,0,0.0,93.1,1,0.0,81.4,0,Winter,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-02-25,153.49,13,0.98,1,15.55,93.1,1,0.0,81.4,0,Winter,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-03-03,197.23,13,0.98,0,0.0,91.28,0,27.63,188.01,0,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-03-10,215.29,13,0.98,0,0.0,91.28,0,60.99,188.01,1,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-03-17,178.51,13,0.98,1,19.22,91.28,1,0.0,88.78,1,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-03-24,178.52,13,0.98,0,0.0,91.28,1,0.0,88.78,1,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-03-31,224.03,13,0.98,0,0.0,91.28,1,0.0,57.68,1,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-04-07,239.75,13,0.98,0,0.0,91.28,1,0.0,57.68,0,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-04-14,246.45,13,0.98,1,11.01,91.28,1,0.0,102.61,1,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-04-21,225.29,13,0.98,0,0.0,91.28,1,0.0,102.61,1,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-04-28,178.24,13,0.98,0,0.0,91.28,1,0.0,73.01,1,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-05-05,179.91,13,0.98,0,0.0,91.28,1,0.0,73.01,0,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-05-12,184.77,13,0.98,0,0.0,91.28,1,0.0,72.71,0,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-05-19,202.32,13,0.98,0,0.0,91.28,1,0.0,72.71,0,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-05-26,181.26,13,0.98,0,0.0,91.28,1,0.0,78.56,0,Spring,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-06-02,165.96,13,0.98,0,0.0,94.02,1,0.0,78.56,0,Summer,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-06-09,231.45,13,0.98,1,14.42,94.02,1,0.0,68.21,0,Summer,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-06-16,185.8,13,0.98,0,0.0,94.02,1,0.0,68.21,0,Summer,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-06-23,176.61,13,0.98,0,0.0,94.02,1,0.0,108.54,0,Summer,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-06-30,198.39,13,0.98,0,0.0,94.02,1,0.0,108.54,0,Summer,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-07-07,202.57,13,0.98,0,0.0,94.02,1,0.0,133.11,0,Summer,Modern_Trade,Urban,Temperate,1.24
SKU_3,LOC_A,DC,2024-07-14,213.38,13,0.98,0,0.0,94.02,1,0.0,133.11,0,Summer,Modern_Trade,Urban,Temperate,1.24
