sku_id,location_id,echelon_type,date,actual,lead_time,service_level,Promotion,Discount_Percent,Price,Stockout_Flag,On_Hand,Open_POs,Holiday_Flag,Season,Channel,Region_Type,Climate,Lead_Time_Std
SKU_2,LOC_A,Store,2024-06-23,118.27,8,0.9,1,7.55,112.17,0,821.99,69.04,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-06-30,113.99,8,0.9,0,0.0,112.17,0,777.04,69.04,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-07-07,101.88,8,0.9,0,0.0,112.17,0,762.04,86.88,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-07-14,102.06,8,0.9,0,0.0,112.17,0,746.85,86.88,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-07-21,145.58,8,0.9,0,0.0,112.17,0,753.92,152.65,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-07-28,93.84,8,0.9,0,0.0,112.17,0,812.73,152.65,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-08-04,106.19,8,0.9,0,0.0,112.17,0,813.86,107.32,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-08-11,110.33,8,0.9,0,0.0,112.17,0,810.85,107.32,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-08-18,94.12,8,0.9,1,5.06,112.17,0,867.3,150.57,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-08-25,151.82,8,0.9,0,0.0,112.17,0,866.04,150.57,0,Summer,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-09-01,93.69,8,0.9,0,0.0,107.82,0,895.8,123.45,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-09-08,101.45,8,0.9,0,0.0,107.82,0,917.79,123.45,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-09-15,97.18,8,0.9,1,10.03,107.82,0,897.18,76.56,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-09-22,132.39,8,0.9,1,19.35,107.82,0,841.35,76.56,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-09-29,111.6,8,0.9,0,0.0,107.82,0,889.05,159.3,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-10-06,103.31,8,0.9,0,0.0,107.82,0,945.04,159.3,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-10-13,89.48,8,0.9,0,0.0,107.82,0,941.09,85.54,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-10-20,110.75,8,0.9,1,7.69,107.82,0,915.88,85.54,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-10-27,112.46,8,0.9,0,0.0,107.82,0,955.06,151.63,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-11-03,112.32,8,0.9,0,0.0,107.82,0,994.37,151.63,0,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-11-10,91.84,8,0.9,0,0.0,107.82,0,1090.89,188.37,1,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-11-17,137.38,8,0.9,1,9.21,107.82,0,1141.88,188.37,1,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-11-24,158.34,8,0.9,0,0.0,107.82,0,1150.9,167.36,1,Autumn,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-12-01,126.39,8,0.9,0,0.0,111.08,0,1191.88,167.36,0,Winter,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-12-08,117.64,8,0.9,0,0.0,111.08,0,1255.38,181.15,0,Winter,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-12-15,114.93,8,0.9,0,0.0,111.08,0,1321.6,181.15,1,Winter,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-12-22,155.75,8,0.9,1,10.99,111.08,0,1277.3,111.45,1,Winter,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_A,Store,2024-12-29,115.21,8,0.9,0,0.0,111.08,0,1273.54,111.45,1,Winter,Modern_Trade,Rural,Tropical,0.96
SKU_2,LOC_B,DC,2024-01-07,249.05,17,0.95,0,0.0,111.99,0,494.59,164.53,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-01-14,232.63,17,0.95,1,19.72,111.99,0,426.49,164.53,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-01-21,232.78,17,0.95,0,0.0,111.99,0,358.23,164.53,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-01-28,251.28,17,0.95,0,0.0,111.99,0,208.34,101.39,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-02-04,248.2,17,0.95,0,0.0,111.99,0,61.53,101.39,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-02-11,194.1,17,0.95,0,0.0,111.99,1,0.0,101.39,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-02-18,276.92,17,0.95,0,0.0,111.99,1,0.0,190.71,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-02-25,211.8,17,0.95,0,0.0,111.99,1,0.0,190.71,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-03-03,354.6,17,0.95,0,0.0,109.79,1,0.0,190.71,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-03-10,315.16,17,0.95,0,0.0,109.79,1,0.0,171.24,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-03-17,260.23,17,0.95,1,10.02,109.79,1,0.0,171.24,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-03-24,251.17,17,0.95,0,0.0,109.79,1,0.0,171.24,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-03-31,240.69,17,0.95,0,0.0,109.79,1,0.0,103.39,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-04-07,262.27,17,0.95,0,0.0,109.79,1,0.0,103.39,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-04-14,224.58,17,0.95,0,0.0,109.79,1,0.0,103.39,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-04-21,268.14,17,0.95,0,0.0,109.79,1,0.0,107.32,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-04-28,263.81,17,0.95,1,7.95,109.79,1,0.0,107.32,1,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-05-05,257.66,17,0.95,0,0.0,109.79,1,0.0,107.32,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-05-12,247.82,17,0.95,0,0.0,109.79,1,0.0,146.42,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-05-19,263.12,17,0.95,0,0.0,109.79,1,0.0,146.42,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-05-26,251.4,17,0.95,0,0.0,109.79,1,0.0,146.42,0,Spring,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-02,217.38,17,0.95,0,0.0,113.08,1,0.0,173.6,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-09,238.17,17,0.95,0,0.0,113.08,1,0.0,173.6,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-16,218.24,17,0.95,0,0.0,113.08,1,0.0,173.6,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-23,284.6,17,0.95,0,0.0,113.08,1,0.0,77.02,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-06-30,231.79,17,0.95,1,18.26,113.08,1,0.0,77.02,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-07-07,211.41,17,0.95,0,0.0,113.08,1,0.0,77.02,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-07-14,219.38,17,0.95,0,0.0,113.08,1,0.0,53.8,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-07-21,273.88,17,0.95,0,0.0,113.08,1,0.0,53.8,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-07-28,235.4,17,0.95,0,0.0,113.08,1,0.0,53.8,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-08-04,234.71,17,0.95,1,14.15,113.08,1,0.0,86.12,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-08-11,257.99,17,0.95,0,0.0,113.08,1,0.0,86.12,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-08-18,299.73,17,0.95,1,7.21,113.08,1,0.0,86.12,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-08-25,323.31,17,0.95,0,0.0,113.08,1,0.0,63.46,0,Summer,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-01,244.3,17,0.95,0,0.0,108.69,1,0.0,63.46,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-08,256.45,17,0.95,1,12.26,108.69,1,0.0,63.46,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-15,264.52,17,0.95,0,0.0,108.69,1,0.0,96.15,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-22,238.47,17,0.95,0,0.0,108.69,1,0.0,96.15,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-09-29,259.55,17,0.95,0,0.0,108.69,1,0.0,96.15,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-10-06,294.76,17,0.95,0,0.0,108.69,1,0.0,80.87,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-10-13,258.21,17,0.95,0,0.0,108.69,1,0.0,80.87,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-10-20,244.13,17,0.95,0,0.0,108.69,1,0.0,80.87,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-10-27,233.35,17,0.95,0,0.0,108.69,1,0.0,133.1,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-11-03,309.85,17,0.95,0,0.0,108.69,1,0.0,133.1,0,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-11-10,341.35,17,0.95,1,7.49,108.69,1,0.0,133.1,1,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-11-17,280.22,17,0.95,0,0.0,108.69,1,0.0,99.18,1,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-11-24,261.53,17,0.95,0,0.0,108.69,1,0.0,99.18,1,Autumn,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-01,264.24,17,0.95,0,0.0,111.99,1,0.0,99.18,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-08,286.38,17,0.95,0,0.0,111.99,1,0.0,192.81,0,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-15,309.52,17,0.95,0,0.0,111.99,1,0.0,192.81,1,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-22,235.15,17,0.95,0,0.0,111.99,1,0.0,192.81,1,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,DC,2024-12-29,241.93,17,0.95,0,0.0,111.99,1,0.0,57.44,1,Winter,General_Trade,Rural,Temperate,2.92
SKU_2,LOC_B,WH,2024-01-07,169.61,20,0.98,0,0.0,139.89,0,341.81,199.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-01-14,168.05,20,0.98,1,13.68,139.89,0,373.58,199.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-01-21,156.28,20,0.98,1,7.32,139.89,0,417.12,199.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-01-28,151.32,20,0.98,0,0.0,139.89,0,465.62,199.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-02-04,160.17,20,0.98,0,0.0,139.89,0,394.27,88.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-02-11,234.45,20,0.98,0,0.0,139.89,0,248.64,88.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-02-18,176.46,20,0.98,1,9.55,139.89,0,161.0,88.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-02-25,158.28,20,0.98,0,0.0,139.89,0,91.53,88.82,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-03,171.76,20,0.98,0,0.0,137.14,0,20.01,100.23,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-10,171.76,20,0.98,0,0.0,137.14,1,0.0,100.23,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-17,175.93,20,0.98,0,0.0,137.14,1,0.0,100.23,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-24,212.02,20,0.98,1,17.16,137.14,1,0.0,100.23,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-03-31,205.72,20,0.98,0,0.0,137.14,1,0.0,63.7,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-04-07,198.4,20,0.98,0,0.0,137.14,1,0.0,63.7,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-04-14,186.59,20,0.98,0,0.0,137.14,1,0.0,63.7,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-04-21,182.84,20,0.98,0,0.0,137.14,1,0.0,63.7,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-04-28,200.99,20,0.98,1,8.86,137.14,1,0.0,117.49,1,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-05-05,204.63,20,0.98,0,0.0,137.14,1,0.0,117.49,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-05-12,188.98,20,0.98,0,0.0,137.14,1,0.0,117.49,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-05-19,220.66,20,0.98,0,0.0,137.14,1,0.0,117.49,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-05-26,155.87,20,0.98,0,0.0,137.14,1,0.0,130.73,0,Spring,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-02,192.81,20,0.98,0,0.0,141.26,1,0.0,130.73,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-09,153.91,20,0.98,0,0.0,141.26,1,0.0,130.73,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-16,227.47,20,0.98,0,0.0,141.26,1,0.0,130.73,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-23,249.0,20,0.98,0,0.0,141.26,1,0.0,178.0,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-06-30,184.42,20,0.98,0,0.0,141.26,1,0.0,178.0,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-07-07,209.75,20,0.98,0,0.0,141.26,1,0.0,178.0,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-07-14,191.53,20,0.98,0,0.0,141.26,1,0.0,178.0,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-07-21,227.96,20,0.98,0,0.0,141.26,1,0.0,154.25,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-07-28,219.15,20,0.98,0,0.0,141.26,1,0.0,154.25,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-08-04,168.47,20,0.98,0,0.0,141.26,1,0.0,154.25,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-08-11,235.29,20,0.98,0,0.0,141.26,1,0.0,154.25,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-08-18,199.73,20,0.98,0,0.0,141.26,1,0.0,165.82,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-08-25,189.13,20,0.98,0,0.0,141.26,1,0.0,165.82,0,Summer,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-01,166.02,20,0.98,0,0.0,135.77,1,0.0,165.82,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-08,190.04,20,0.98,0,0.0,135.77,1,0.0,165.82,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-15,181.68,20,0.98,0,0.0,135.77,1,0.0,167.27,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-22,189.35,20,0.98,0,0.0,135.77,1,0.0,167.27,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-09-29,188.19,20,0.98,0,0.0,135.77,1,0.0,167.27,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-10-06,263.78,20,0.98,0,0.0,135.77,1,0.0,167.27,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-10-13,207.97,20,0.98,0,0.0,135.77,1,0.0,171.5,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-10-20,192.6,20,0.98,0,0.0,135.77,1,0.0,171.5,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-10-27,195.4,20,0.98,0,0.0,135.77,1,0.0,171.5,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-11-03,189.08,20,0.98,0,0.0,135.77,1,0.0,171.5,0,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-11-10,231.61,20,0.98,1,5.14,135.77,1,0.0,147.24,1,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-11-17,205.2,20,0.98,0,0.0,135.77,1,0.0,147.24,1,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-11-24,229.68,20,0.98,0,0.0,135.77,1,0.0,147.24,1,Autumn,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-01,188.86,20,0.98,0,0.0,139.89,1,0.0,147.24,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-08,204.26,20,0.98,0,0.0,139.89,1,0.0,179.51,0,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-15,186.22,20,0.98,1,13.54,139.89,1,0.0,179.51,1,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-22,226.0,20,0.98,0,0.0,139.89,1,0.0,179.51,1,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,WH,2024-12-29,203.03,20,0.98,0,0.0,139.89,1,0.0,179.51,1,Winter,Modern_Trade,Urban,Tropical,1.32
SKU_2,LOC_B,Store,2024-01-07,113.61,17,0.9,0,0.0,108.48,0,538.91,187.37,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-01-14,114.02,17,0.9,0,0.0,108.48,0,612.26,187.37,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-01-21,112.21,17,0.9,0,0.0,108.48,0,687.42,187.37,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-01-28,110.44,17,0.9,0,0.0,108.48,0,773.6,196.62,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-02-04,109.48,17,0.9,0,0.0,108.48,0,860.73,196.62,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-02-11,125.42,17,0.9,0,0.0,108.48,0,931.93,196.62,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-02-18,124.23,17,0.9,0,0.0,108.48,0,872.72,65.02,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-02-25,108.92,17,0.9,0,0.0,108.48,0,828.82,65.02,0,Winter,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-03,106.48,17,0.9,0,0.0,106.36,0,787.37,65.02,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-10,126.12,17,0.9,0,0.0,106.36,0,724.51,63.26,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-17,139.09,17,0.9,0,0.0,106.36,0,648.68,63.26,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-24,160.71,17,0.9,0,0.0,106.36,0,551.23,63.26,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-03-31,137.56,17,0.9,0,0.0,106.36,0,526.09,112.42,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-04-07,117.82,17,0.9,0,0.0,106.36,0,520.69,112.42,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-04-14,127.03,17,0.9,0,0.0,106.36,0,506.09,112.42,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-04-21,120.64,17,0.9,0,0.0,106.36,0,477.67,92.22,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-04-28,126.91,17,0.9,1,5.85,106.36,0,442.98,92.22,1,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-05-05,134.09,17,0.9,0,0.0,106.36,0,401.11,92.22,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-05-12,143.67,17,0.9,0,0.0,106.36,0,446.76,189.31,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-05-19,116.43,17,0.9,0,0.0,106.36,0,519.64,189.31,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-05-26,101.14,17,0.9,0,0.0,106.36,0,607.82,189.31,0,Spring,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-02,139.57,17,0.9,0,0.0,109.55,0,624.53,156.29,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-09,113.71,17,0.9,0,0.0,109.55,0,667.11,156.29,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-16,136.44,17,0.9,0,0.0,109.55,0,686.96,156.29,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-23,120.19,17,0.9,0,0.0,109.55,0,712.36,145.6,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-06-30,121.02,17,0.9,1,10.42,109.55,0,736.94,145.6,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-07-07,122.59,17,0.9,0,0.0,109.55,0,759.95,145.6,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-07-14,102.7,17,0.9,0,0.0,109.55,0,778.43,121.18,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-07-21,123.57,17,0.9,0,0.0,109.55,0,776.04,121.18,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-07-28,121.63,17,0.9,0,0.0,109.55,0,775.59,121.18,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-08-04,139.37,17,0.9,0,0.0,109.55,0,775.53,139.31,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-08-11,122.72,17,0.9,0,0.0,109.55,0,792.12,139.31,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-08-18,109.39,17,0.9,0,0.0,109.55,0,822.04,139.31,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-08-25,105.56,17,0.9,0,0.0,109.55,0,860.98,144.5,0,Summer,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-01,144.25,17,0.9,0,0.0,105.29,0,861.24,144.5,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-08,106.42,17,0.9,0,0.0,105.29,0,899.32,144.5,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-15,104.25,17,0.9,1,5.25,105.29,0,976.1,181.03,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-22,88.86,17,0.9,0,0.0,105.29,0,1068.27,181.03,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-09-29,99.01,17,0.9,0,0.0,105.29,0,1150.29,181.03,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-10-06,97.07,17,0.9,0,0.0,105.29,0,1151.22,98.0,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-10-13,92.06,17,0.9,0,0.0,105.29,0,1157.17,98.0,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-10-20,90.16,17,0.9,0,0.0,105.29,0,1165.01,98.0,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-10-27,120.06,17,0.9,0,0.0,105.29,0,1222.69,177.74,0,Autumn,Modern_Trade,Urban,Tropical,1.18
SKU_2,LOC_B,Store,2024-11-03,107.87,17,0.9,0,0.0,105.29,0,1292.55,177.74,0,Autumn,Modern_Trade,Urban,Tropical,1.18
